دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1404-05,مرداد 1404,سبدگردان آگاه,سهامی,36495040107770,0.00259
1404-05,مرداد 1404,سبدگردان آگاه,مختلط,470601215486,3.3e-05
1404-05,مرداد 1404,سبدگردان آگاه,کالایی,119883542058983,0.008507
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,اهرمی,111946789038792,0.007943
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,بخشی,17990191223458,0.001277
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,جسورانه,591398781596,4.2e-05
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,خصوصی,1296805770030,9.2e-05
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,درآمد ثابت,196277050121375,0.013927
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,سهامی,10533082725193,0.000747
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,شاخصی,5173967107424,0.000367
1404-05,مرداد 1404,سبدگردان توسعه فیروزه,کالایی,32341637081736,0.002295
1404-05,مرداد 1404,سبدگردان فارابی,اهرمی,45566751420231,0.003233
1404-05,مرداد 1404,سبدگردان فارابی,بخشی,1717261692807,0.000122
1404-05,مرداد 1404,سبدگردان فارابی,درآمد ثابت,221951391332191,0.015749
1404-05,مرداد 1404,سبدگردان فارابی,سهامی,8194791528629,0.000581
1404-05,مرداد 1404,سبدگردان فارابی,کالایی,9656661384403,0.000685
1404-05,مرداد 1404,سبدگردان مفید,اهرمی,75781328701882,0.005377
1404-05,مرداد 1404,سبدگردان مفید,بازنشستگی,14521022843792,0.00103
1404-05,مرداد 1404,سبدگردان مفید,بخشی,44402531216147,0.003151
1404-05,مرداد 1404,سبدگردان مفید,تضمین اصل سرمایه,5883259619992,0.000417
1404-05,مرداد 1404,سبدگردان مفید,درآمد ثابت,1335135414942556,0.094738
1404-05,مرداد 1404,سبدگردان مفید,سهامی,177152851220054,0.01257
1404-05,مرداد 1404,سبدگردان مفید,شاخصی,6059621301913,0.00043
1404-05,مرداد 1404,سبدگردان مفید,مختلط,3172748631633,0.000225
1404-05,مرداد 1404,سبدگردان مفید,کالایی,708922252141105,0.050303
1404-05,مرداد 1404,مشاور سرمایه گذاری ترنج,اهرمی,36947573180140,0.002622
1404-05,مرداد 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,269392434703070,0.019115
1404-05,مرداد 1404,مشاور سرمایه گذاری ترنج,سهامی,17451345720638,0.001238
1404-05,مرداد 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,6353324869733,0.000451
1404-05,مرداد 1404,مشاور سرمایه گذاری ترنج,مختلط,23415455511154,0.001662
1404-05,مرداد 1404,مشاور سرمایه گذاری ترنج,کالایی,9974534366893,0.000708
1404-06,شهریور 1404,سایر مدیران,املاک و مستغلات,30626020992798,0.002046
1404-06,شهریور 1404,سایر مدیران,اهرمی,22325947098400,0.001491
1404-06,شهریور 1404,سایر مدیران,بازنشستگی,21319742177727,0.001424
1404-06,شهریور 1404,سایر مدیران,بخشی,431432153118679,0.028822
1404-06,شهریور 1404,سایر مدیران,تضمین اصل سرمایه,20521861271205,0.001371
1404-06,شهریور 1404,سایر مدیران,جسورانه,6894387187319,0.000461
1404-06,شهریور 1404,سایر مدیران,خصوصی,18556033196840,0.00124
1404-06,شهریور 1404,سایر مدیران,درآمد ثابت,7325612844537598,0.489382
1404-06,شهریور 1404,سایر مدیران,سهامی,304561205282661,0.020346
1404-06,شهریور 1404,سایر مدیران,شاخصی,18761830908407,0.001253
1404-06,شهریور 1404,سایر مدیران,صندوق در صندوق,9019921357081,0.000603
1404-06,شهریور 1404,سایر مدیران,مختلط,18259802060977,0.00122
1404-06,شهریور 1404,سایر مدیران,پروژه‌ای,27246533224985,0.00182
1404-06,شهریور 1404,سایر مدیران,کالایی,1324985607132562,0.088515
1404-06,شهریور 1404,سبد گردان اقتصاد بیدار,اهرمی,41714183316250,0.002787
1404-06,شهریور 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,223061939598429,0.014901
1404-06,شهریور 1404,سبد گردان اقتصاد بیدار,سهامی,14447178051758,0.000965
1404-06,شهریور 1404,سبد گردان اقتصاد بیدار,کالایی,20424974445695,0.001364
1404-06,شهریور 1404,سبد گردان کاریزما,اهرمی,169590262286033,0.011329
1404-06,شهریور 1404,سبد گردان کاریزما,بازنشستگی,5930514118133,0.000396
1404-06,شهریور 1404,سبد گردان کاریزما,بخشی,7465025737362,0.000499
1404-06,شهریور 1404,سبد گردان کاریزما,تضمین اصل سرمایه,11662855410656,0.000779
1404-06,شهریور 1404,سبد گردان کاریزما,درآمد ثابت,347594614919217,0.023221
1404-06,شهریور 1404,سبد گردان کاریزما,سهامی,6893476727392,0.000461
1404-06,شهریور 1404,سبد گردان کاریزما,شاخصی,2572360644289,0.000172
1404-06,شهریور 1404,سبد گردان کاریزما,صندوق در صندوق,1171148256480,7.8e-05
1404-06,شهریور 1404,سبد گردان کاریزما,مختلط,1010445064228,6.8e-05
1404-06,شهریور 1404,سبد گردان کاریزما,کالایی,252745872030442,0.016885
1404-06,شهریور 1404,سبدگردان آگاه,املاک و مستغلات,5525199107261,0.000369
1404-06,شهریور 1404,سبدگردان آگاه,اهرمی,39790950814825,0.002658
1404-06,شهریور 1404,سبدگردان آگاه,بازنشستگی,5587783712819,0.000373
1404-06,شهریور 1404,سبدگردان آگاه,بخشی,18660460983165,0.001247
1404-06,شهریور 1404,سبدگردان آگاه,درآمد ثابت,379840175322567,0.025375
1404-06,شهریور 1404,سبدگردان آگاه,سهامی,37126183180395,0.00248
1404-06,شهریور 1404,سبدگردان آگاه,مختلط,480256555588,3.2e-05
1404-06,شهریور 1404,سبدگردان آگاه,کالایی,163112721035593,0.010897
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,اهرمی,116688165516691,0.007795
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,بخشی,17724734797881,0.001184
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,جسورانه,597909609803,4e-05
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,خصوصی,1302107519178,8.7e-05
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,درآمد ثابت,196060861673709,0.013098
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,سهامی,10450842436235,0.000698
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,شاخصی,5490508309115,0.000367
1404-06,شهریور 1404,سبدگردان توسعه فیروزه,کالایی,41672112176531,0.002784
1404-06,شهریور 1404,سبدگردان فارابی,اهرمی,43697874713701,0.002919
1404-06,شهریور 1404,سبدگردان فارابی,بخشی,1818162253431,0.000121
1404-06,شهریور 1404,سبدگردان فارابی,درآمد ثابت,219011075558513,0.014631
1404-06,شهریور 1404,سبدگردان فارابی,سهامی,8155012871115,0.000545
1404-06,شهریور 1404,سبدگردان فارابی,کالایی,9331117872727,0.000623
1404-06,شهریور 1404,سبدگردان مفید,اهرمی,78941545994491,0.005274
1404-06,شهریور 1404,سبدگردان مفید,بازنشستگی,15371173810000,0.001027
1404-06,شهریور 1404,سبدگردان مفید,بخشی,45582435395626,0.003045
1404-06,شهریور 1404,سبدگردان مفید,تضمین اصل سرمایه,5975957361498,0.000399
1404-06,شهریور 1404,سبدگردان مفید,درآمد ثابت,1325828019845445,0.088571
1404-06,شهریور 1404,سبدگردان مفید,سهامی,184358008814742,0.012316
1404-06,شهریور 1404,سبدگردان مفید,شاخصی,6352548353700,0.000424
1404-06,شهریور 1404,سبدگردان مفید,مختلط,2128015419789,0.000142
1404-06,شهریور 1404,سبدگردان مفید,کالایی,915484480367423,0.061158
1404-06,شهریور 1404,مشاور سرمایه گذاری ترنج,اهرمی,31057182497775,0.002075
1404-06,شهریور 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,279644558251747,0.018681
1404-06,شهریور 1404,مشاور سرمایه گذاری ترنج,سهامی,18185483730991,0.001215
1404-06,شهریور 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,9354188137382,0.000625
1404-06,شهریور 1404,مشاور سرمایه گذاری ترنج,مختلط,31089156872814,0.002077
1404-06,شهریور 1404,مشاور سرمایه گذاری ترنج,کالایی,11216746211758,0.000749
1404-07,مهر 1404,سایر مدیران,املاک و مستغلات,31068701586339,0.001901
1404-07,مهر 1404,سایر مدیران,اهرمی,27600661982725,0.001689
1404-07,مهر 1404,سایر مدیران,بازنشستگی,23961932615242,0.001466
1404-07,مهر 1404,سایر مدیران,بخشی,531119202276213,0.032492
1404-07,مهر 1404,سایر مدیران,تضمین اصل سرمایه,21631840271600,0.001323
1404-07,مهر 1404,سایر مدیران,جسورانه,7012916913678,0.000429
1404-07,مهر 1404,سایر مدیران,خصوصی,18694911430395,0.001144
1404-07,مهر 1404,سایر مدیران,درآمد ثابت,7667069773200063,0.469042
1404-07,مهر 1404,سایر مدیران,سهامی,357205478094514,0.021852
1404-07,مهر 1404,سایر مدیران,شاخصی,25240476080383,0.001544
1404-07,مهر 1404,سایر مدیران,صندوق در صندوق,10580118193280,0.000647
1404-07,مهر 1404,سایر مدیران,مختلط,20327470472138,0.001244
1404-07,مهر 1404,سایر مدیران,پروژه‌ای,27245689454183,0.001667
1404-07,مهر 1404,سایر مدیران,کالایی,1504854721477111,0.092061
1404-07,مهر 1404,سبد گردان اقتصاد بیدار,اهرمی,49585018802236,0.003033
1404-07,مهر 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,234458539480484,0.014343
1404-07,مهر 1404,سبد گردان اقتصاد بیدار,سهامی,19913741889190,0.001218
1404-07,مهر 1404,سبد گردان اقتصاد بیدار,کالایی,25757869729995,0.001576
1404-07,مهر 1404,سبد گردان کاریزما,اهرمی,197911195139348,0.012107
1404-07,مهر 1404,سبد گردان کاریزما,بازنشستگی,6787418482606,0.000415
1404-07,مهر 1404,سبد گردان کاریزما,بخشی,8907114513967,0.000545
1404-07,مهر 1404,سبد گردان کاریزما,تضمین اصل سرمایه,5673857929556,0.000347
1404-07,مهر 1404,سبد گردان کاریزما,درآمد ثابت,387262594612409,0.023691
1404-07,مهر 1404,سبد گردان کاریزما,سهامی,8590268769814,0.000526
1404-07,مهر 1404,سبد گردان کاریزما,شاخصی,3906758206589,0.000239
1404-07,مهر 1404,سبد گردان کاریزما,صندوق در صندوق,1682265056918,0.000103
1404-07,مهر 1404,سبد گردان کاریزما,مختلط,1082638690185,6.6e-05
1404-07,مهر 1404,سبد گردان کاریزما,کالایی,296420011507410,0.018134
1404-07,مهر 1404,سبدگردان آگاه,املاک و مستغلات,5200437643718,0.000318
1404-07,مهر 1404,سبدگردان آگاه,اهرمی,45710503821982,0.002796
1404-07,مهر 1404,سبدگردان آگاه,بازنشستگی,6479073919892,0.000396
1404-07,مهر 1404,سبدگردان آگاه,بخشی,23275590393860,0.001424
1404-07,مهر 1404,سبدگردان آگاه,درآمد ثابت,426114598291396,0.026068
1404-07,مهر 1404,سبدگردان آگاه,سهامی,45035286679274,0.002755
1404-07,مهر 1404,سبدگردان آگاه,مختلط,533958530839,3.3e-05
1404-07,مهر 1404,سبدگردان آگاه,کالایی,191190943995003,0.011696
1404-07,مهر 1404,سبدگردان توسعه فیروزه,اهرمی,119973686066768,0.00734
1404-07,مهر 1404,سبدگردان توسعه فیروزه,بخشی,21388611110130,0.001308
1404-07,مهر 1404,سبدگردان توسعه فیروزه,جسورانه,601502760447,3.7e-05
1404-07,مهر 1404,سبدگردان توسعه فیروزه,خصوصی,1307004909409,8e-05
1404-07,مهر 1404,سبدگردان توسعه فیروزه,درآمد ثابت,223673699231427,0.013684
1404-07,مهر 1404,سبدگردان توسعه فیروزه,سهامی,12749193286109,0.00078
1404-07,مهر 1404,سبدگردان توسعه فیروزه,شاخصی,7258121180252,0.000444
1404-07,مهر 1404,سبدگردان توسعه فیروزه,کالایی,51624358499519,0.003158
1404-07,مهر 1404,سبدگردان فارابی,اهرمی,50159824471547,0.003069
1404-07,مهر 1404,سبدگردان فارابی,بخشی,2205752928177,0.000135
1404-07,مهر 1404,سبدگردان فارابی,درآمد ثابت,235389065468828,0.0144
1404-07,مهر 1404,سبدگردان فارابی,سهامی,10136849366065,0.00062
1404-07,مهر 1404,سبدگردان فارابی,کالایی,12438126445718,0.000761
1404-07,مهر 1404,سبدگردان مفید,اهرمی,90946772827037,0.005564
1404-07,مهر 1404,سبدگردان مفید,بازنشستگی,20009586249343,0.001224
1404-07,مهر 1404,سبدگردان مفید,بخشی,57068881645373,0.003491
1404-07,مهر 1404,سبدگردان مفید,تضمین اصل سرمایه,8600680713971,0.000526
1404-07,مهر 1404,سبدگردان مفید,درآمد ثابت,1422767566737402,0.08704
1404-07,مهر 1404,سبدگردان مفید,سهامی,224352784017398,0.013725
1404-07,مهر 1404,سبدگردان مفید,شاخصی,8262144292573,0.000505
1404-07,مهر 1404,سبدگردان مفید,مختلط,2434092611374,0.000149
1404-07,مهر 1404,سبدگردان مفید,کالایی,1091944966720921,0.066801
1404-07,مهر 1404,مشاور سرمایه گذاری ترنج,اهرمی,37790374338769,0.002312
1404-07,مهر 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,286277091627747,0.017513
1404-07,مهر 1404,مشاور سرمایه گذاری ترنج,سهامی,25240830602495,0.001544
1404-07,مهر 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,6076328957013,0.000372
1404-07,مهر 1404,مشاور سرمایه گذاری ترنج,مختلط,38438267209204,0.002352
1404-07,مهر 1404,مشاور سرمایه گذاری ترنج,کالایی,12009737845771,0.000735
1404-08,آبان 1404,سایر مدیران,املاک و مستغلات,31402232506908,0.001807
1404-08,آبان 1404,سایر مدیران,اهرمی,30941860099438,0.00178
1404-08,آبان 1404,سایر مدیران,بازنشستگی,23448984752531,0.001349
1404-08,آبان 1404,سایر مدیران,بخشی,540025005661764,0.031073
1404-08,آبان 1404,سایر مدیران,تضمین اصل سرمایه,22411445999923,0.00129
1404-08,آبان 1404,سایر مدیران,جسورانه,7133762689431,0.00041
1404-08,آبان 1404,سایر مدیران,خصوصی,18773032912506,0.00108
1404-08,آبان 1404,سایر مدیران,درآمد ثابت,8029270683625461,0.462
1404-08,آبان 1404,سایر مدیران,سهامی,363789234464657,0.020932
1404-08,آبان 1404,سایر مدیران,شاخصی,22324475553296,0.001285
1404-08,آبان 1404,سایر مدیران,صندوق در صندوق,10377017525823,0.000597
1404-08,آبان 1404,سایر مدیران,مختلط,22837583340651,0.001314
1404-08,آبان 1404,سایر مدیران,پروژه‌ای,27244844595579,0.001568
1404-08,آبان 1404,سایر مدیران,کالایی,1717949688333817,0.09885
1404-08,آبان 1404,سبد گردان اقتصاد بیدار,اهرمی,49810902125800,0.002866
1404-08,آبان 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,240514602688226,0.013839
1404-08,آبان 1404,سبد گردان اقتصاد بیدار,سهامی,17640080386642,0.001015
1404-08,آبان 1404,سبد گردان اقتصاد بیدار,کالایی,28563202757290,0.001644
1404-08,آبان 1404,سبد گردان کاریزما,اهرمی,199959558606397,0.011506
1404-08,آبان 1404,سبد گردان کاریزما,بازنشستگی,7057572177131,0.000406
1404-08,آبان 1404,سبد گردان کاریزما,بخشی,8100550855600,0.000466
1404-08,آبان 1404,سبد گردان کاریزما,تضمین اصل سرمایه,5876993343316,0.000338
1404-08,آبان 1404,سبد گردان کاریزما,درآمد ثابت,382437598256890,0.022005
1404-08,آبان 1404,سبد گردان کاریزما,سهامی,9542862737060,0.000549
1404-08,آبان 1404,سبد گردان کاریزما,شاخصی,3610222880120,0.000208
1404-08,آبان 1404,سبد گردان کاریزما,صندوق در صندوق,1671804006988,9.6e-05
1404-08,آبان 1404,سبد گردان کاریزما,مختلط,1142235650490,6.6e-05
1404-08,آبان 1404,سبد گردان کاریزما,کالایی,330889528520588,0.019039
1404-08,آبان 1404,سبدگردان آگاه,املاک و مستغلات,5200017120249,0.000299
1404-08,آبان 1404,سبدگردان آگاه,اهرمی,46191491417353,0.002658
1404-08,آبان 1404,سبدگردان آگاه,بازنشستگی,6690655905546,0.000385
1404-08,آبان 1404,سبدگردان آگاه,بخشی,22137691620931,0.001274
1404-08,آبان 1404,سبدگردان آگاه,درآمد ثابت,435701451378490,0.02507
1404-08,آبان 1404,سبدگردان آگاه,سهامی,44996157889594,0.002589
1404-08,آبان 1404,سبدگردان آگاه,مختلط,549100290973,3.2e-05
1404-08,آبان 1404,سبدگردان آگاه,کالایی,220798858793326,0.012705
1404-08,آبان 1404,سبدگردان توسعه فیروزه,اهرمی,126271637470208,0.007266
1404-08,آبان 1404,سبدگردان توسعه فیروزه,بخشی,20547130844540,0.001182
1404-08,آبان 1404,سبدگردان توسعه فیروزه,جسورانه,600669301071,3.5e-05
1404-08,آبان 1404,سبدگردان توسعه فیروزه,خصوصی,1308395110784,7.5e-05
1404-08,آبان 1404,سبدگردان توسعه فیروزه,درآمد ثابت,230972098225414,0.01329
1404-08,آبان 1404,سبدگردان توسعه فیروزه,سهامی,12273283915308,0.000706
1404-08,آبان 1404,سبدگردان توسعه فیروزه,شاخصی,7067200409936,0.000407
1404-08,آبان 1404,سبدگردان توسعه فیروزه,کالایی,57287723327426,0.003296
1404-08,آبان 1404,سبدگردان فارابی,اهرمی,50326494875279,0.002896
1404-08,آبان 1404,سبدگردان فارابی,بخشی,1896116286873,0.000109
1404-08,آبان 1404,سبدگردان فارابی,درآمد ثابت,239614204421873,0.013787
1404-08,آبان 1404,سبدگردان فارابی,سهامی,10107200353259,0.000582
1404-08,آبان 1404,سبدگردان فارابی,کالایی,22884628215395,0.001317
1404-08,آبان 1404,سبدگردان مفید,اهرمی,96425886806045,0.005548
1404-08,آبان 1404,سبدگردان مفید,بازنشستگی,23177876464965,0.001334
1404-08,آبان 1404,سبدگردان مفید,بخشی,58014107783609,0.003338
1404-08,آبان 1404,سبدگردان مفید,تضمین اصل سرمایه,10281649464547,0.000592
1404-08,آبان 1404,سبدگردان مفید,درآمد ثابت,1534992127970959,0.088323
1404-08,آبان 1404,سبدگردان مفید,سهامی,232466529779345,0.013376
1404-08,آبان 1404,سبدگردان مفید,شاخصی,8862306109795,0.00051
1404-08,آبان 1404,سبدگردان مفید,مختلط,2122559285127,0.000122
1404-08,آبان 1404,سبدگردان مفید,کالایی,1251711368561552,0.072023
1404-08,آبان 1404,مشاور سرمایه گذاری ترنج,اهرمی,37451753817286,0.002155
1404-08,آبان 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,296713549758651,0.017073
1404-08,آبان 1404,مشاور سرمایه گذاری ترنج,سهامی,27640679115979,0.00159
1404-08,آبان 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,7768605541042,0.000447
1404-08,آبان 1404,مشاور سرمایه گذاری ترنج,مختلط,49124128195569,0.002827
1404-08,آبان 1404,مشاور سرمایه گذاری ترنج,کالایی,24468570543374,0.001408
1404-09,آذر 1404,سایر مدیران,املاک و مستغلات,31922838391760,0.001673
1404-09,آذر 1404,سایر مدیران,اهرمی,38337397032210,0.002009
1404-09,آذر 1404,سایر مدیران,بازنشستگی,28045397445683,0.00147
1404-09,آذر 1404,سایر مدیران,بخشی,664246391476656,0.034806
1404-09,آذر 1404,سایر مدیران,تضمین اصل سرمایه,23763946265336,0.001245
1404-09,آذر 1404,سایر مدیران,جسورانه,7233211701941,0.000379
1404-09,آذر 1404,سایر مدیران,خصوصی,19218924353432,0.001007
1404-09,آذر 1404,سایر مدیران,درآمد ثابت,8292812957836562,0.434533
1404-09,آذر 1404,سایر مدیران,سهامی,440933120957626,0.023104
1404-09,آذر 1404,سایر مدیران,شاخصی,27237713251543,0.001427
1404-09,آذر 1404,سایر مدیران,صندوق در صندوق,13542935377814,0.00071
1404-09,آذر 1404,سایر مدیران,مختلط,31790644904890,0.001666
1404-09,آذر 1404,سایر مدیران,پروژه‌ای,27244001022411,0.001428
1404-09,آذر 1404,سایر مدیران,کالایی,2070233186650234,0.108478
1404-09,آذر 1404,سبد گردان اقتصاد بیدار,اهرمی,68189880999659,0.003573
1404-09,آذر 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,270106577851339,0.014153
1404-09,آذر 1404,سبد گردان اقتصاد بیدار,سهامی,20471537591566,0.001073
1404-09,آذر 1404,سبد گردان اقتصاد بیدار,کالایی,33943011873439,0.001779
1404-09,آذر 1404,سبد گردان کاریزما,اهرمی,235790980667851,0.012355
1404-09,آذر 1404,سبد گردان کاریزما,بازنشستگی,7975644684917,0.000418
1404-09,آذر 1404,سبد گردان کاریزما,بخشی,9034582848624,0.000473
1404-09,آذر 1404,سبد گردان کاریزما,تضمین اصل سرمایه,6826941804355,0.000358
1404-09,آذر 1404,سبد گردان کاریزما,درآمد ثابت,410408216313202,0.021505
1404-09,آذر 1404,سبد گردان کاریزما,سهامی,11888282682434,0.000623
1404-09,آذر 1404,سبد گردان کاریزما,شاخصی,4382223848053,0.00023
1404-09,آذر 1404,سبد گردان کاریزما,صندوق در صندوق,2070569702420,0.000108
1404-09,آذر 1404,سبد گردان کاریزما,مختلط,3751608108146,0.000197
1404-09,آذر 1404,سبد گردان کاریزما,کالایی,387872214498813,0.020324
1404-09,آذر 1404,سبدگردان آگاه,املاک و مستغلات,5284810138380,0.000277
1404-09,آذر 1404,سبدگردان آگاه,اهرمی,51574553128150,0.002702
1404-09,آذر 1404,سبدگردان آگاه,بازنشستگی,7879681423300,0.000413
1404-09,آذر 1404,سبدگردان آگاه,بخشی,27409465084914,0.001436
1404-09,آذر 1404,سبدگردان آگاه,درآمد ثابت,481489353034776,0.025229
1404-09,آذر 1404,سبدگردان آگاه,سهامی,56049628854960,0.002937
1404-09,آذر 1404,سبدگردان آگاه,مختلط,586308880114,3.1e-05
1404-09,آذر 1404,سبدگردان آگاه,کالایی,261148235781071,0.013684
1404-09,آذر 1404,سبدگردان توسعه فیروزه,اهرمی,143902445325752,0.00754
1404-09,آذر 1404,سبدگردان توسعه فیروزه,بخشی,23202152725220,0.001216
1404-09,آذر 1404,سبدگردان توسعه فیروزه,جسورانه,608599159673,3.2e-05
1404-09,آذر 1404,سبدگردان توسعه فیروزه,خصوصی,1310041184760,6.9e-05
1404-09,آذر 1404,سبدگردان توسعه فیروزه,درآمد ثابت,225710143385766,0.011827
1404-09,آذر 1404,سبدگردان توسعه فیروزه,سهامی,14644289638507,0.000767
1404-09,آذر 1404,سبدگردان توسعه فیروزه,شاخصی,10431242572697,0.000547
1404-09,آذر 1404,سبدگردان توسعه فیروزه,کالایی,64695386307456,0.00339
1404-09,آذر 1404,سبدگردان فارابی,اهرمی,65930503692394,0.003455
1404-09,آذر 1404,سبدگردان فارابی,بخشی,4731057490741,0.000248
1404-09,آذر 1404,سبدگردان فارابی,درآمد ثابت,248509122067239,0.013022
1404-09,آذر 1404,سبدگردان فارابی,سهامی,11920214050092,0.000625
1404-09,آذر 1404,سبدگردان فارابی,کالایی,38110094981286,0.001997
1404-09,آذر 1404,سبدگردان مفید,اهرمی,111846452304410,0.005861
1404-09,آذر 1404,سبدگردان مفید,بازنشستگی,32968748251522,0.001728
1404-09,آذر 1404,سبدگردان مفید,بخشی,68620824687260,0.003596
1404-09,آذر 1404,سبدگردان مفید,تضمین اصل سرمایه,14451926011381,0.000757
1404-09,آذر 1404,سبدگردان مفید,درآمد ثابت,1583427692645661,0.08297
1404-09,آذر 1404,سبدگردان مفید,سهامی,281787692541953,0.014765
1404-09,آذر 1404,سبدگردان مفید,شاخصی,22445940994663,0.001176
1404-09,آذر 1404,سبدگردان مفید,مختلط,2427162777540,0.000127
1404-09,آذر 1404,سبدگردان مفید,کالایی,1535770741397994,0.080472
1404-09,آذر 1404,مشاور سرمایه گذاری ترنج,اهرمی,48528767594181,0.002543
1404-09,آذر 1404,مشاور سرمایه گذاری ترنج,درآمد ثابت,312878461614377,0.016394
1404-09,آذر 1404,مشاور سرمایه گذاری ترنج,سهامی,42479719821013,0.002226
1404-09,آذر 1404,مشاور سرمایه گذاری ترنج,صندوق در صندوق,15655188565378,0.00082
1404-09,آذر 1404,مشاور سرمایه گذاری ترنج,مختلط,49323442587856,0.002584
1404-09,آذر 1404,مشاور سرمایه گذاری ترنج,کالایی,27423389838678,0.001437
1404-10,دی 1404,سایر مدیران,املاک و مستغلات,32091978958338,0.001547
1404-10,دی 1404,سایر مدیران,اهرمی,46522362187574,0.002242
1404-10,دی 1404,سایر مدیران,بازنشستگی,31844250873483,0.001535
1404-10,دی 1404,سایر مدیران,بخشی,774551495850737,0.037333
1404-10,دی 1404,سایر مدیران,تضمین اصل سرمایه,25305414327117,0.00122
1404-10,دی 1404,سایر مدیران,جسورانه,8594305951817,0.000414
1404-10,دی 1404,سایر مدیران,خصوصی,19310021796293,0.000931
1404-10,دی 1404,سایر مدیران,درآمد ثابت,8847288406516244,0.426432
1404-10,دی 1404,سایر مدیران,سهامی,506405690740316,0.024408
1404-10,دی 1404,سایر مدیران,شاخصی,33063305869604,0.001594
1404-10,دی 1404,سایر مدیران,صندوق در صندوق,16930171730219,0.000816
1404-10,دی 1404,سایر مدیران,مختلط,39022249094576,0.001881
1404-10,دی 1404,سایر مدیران,پروژه‌ای,27243157128871,0.001313
1404-10,دی 1404,سایر مدیران,کالایی,2292690945150591,0.110506
1404-10,دی 1404,سبد گردان اقتصاد بیدار,اهرمی,74953508879137,0.003613
1404-10,دی 1404,سبد گردان اقتصاد بیدار,درآمد ثابت,285234938133409,0.013748
1404-10,دی 1404,سبد گردان اقتصاد بیدار,سهامی,23320754197935,0.001124
1404-10,دی 1404,سبد گردان اقتصاد بیدار,کالایی,40934073764710,0.001973
1404-10,دی 1404,سبد گردان کاریزما,اهرمی,260642086321003,0.012563
1404-10,دی 1404,سبد گردان کاریزما,بازنشستگی,8576687508933,0.000413
1404-10,دی 1404,سبد گردان کاریزما,بخشی,11340779986789,0.000547
1404-10,دی 1404,سبد گردان کاریزما,تضمین اصل سرمایه,6979491621933,0.000336
1404-10,دی 1404,سبد گردان کاریزما,درآمد ثابت,444407816577840,0.02142
1404-10,دی 1404,سبد گردان کاریزما,سهامی,15612424788933,0.000753
1404-10,دی 1404,سبد گردان کاریزما,شاخصی,5711270038059,0.000275
1404-10,دی 1404,سبد گردان کاریزما,صندوق در صندوق,2393605036749,0.000115
1404-10,دی 1404,سبد گردان کاریزما,مختلط,11632081762517,0.000561
1404-10,دی 1404,سبد گردان کاریزما,کالایی,443445329830437,0.021374
1404-10,دی 1404,سبدگردان آگاه,املاک و مستغلات,5463187115968,0.000263
1404-10,دی 1404,سبدگردان آگاه,اهرمی,58171963871433,0.002804
1404-10,دی 1404,سبدگردان آگاه,بازنشستگی,8884985348913,0.000428
1404-10,دی 1404,سبدگردان آگاه,بخشی,33101843594801,0.001595
1404-10,دی 1404,سبدگردان آگاه,درآمد ثابت,507136704004404,0.024444
1404-10,دی 1404,سبدگردان آگاه,سهامی,66735789348939,0.003217
1404-10,دی 1404,سبدگردان آگاه,مختلط,634065742940,3.1e-05
1404-10,دی 1404,سبدگردان آگاه,کالایی,283641749345316,0.013671
1404-10,دی 1404,سبدگردان توسعه فیروزه,اهرمی,157301595533862,0.007582
1404-10,دی 1404,سبدگردان توسعه فیروزه,بخشی,22933617949891,0.001105
1404-10,دی 1404,سبدگردان توسعه فیروزه,جسورانه,611779532320,2.9e-05
1404-10,دی 1404,سبدگردان توسعه فیروزه,خصوصی,1311528984530,6.3e-05
1404-10,دی 1404,سبدگردان توسعه فیروزه,درآمد ثابت,229003508174782,0.011038
1404-10,دی 1404,سبدگردان توسعه فیروزه,سهامی,15973295155720,0.00077
1404-10,دی 1404,سبدگردان توسعه فیروزه,شاخصی,13500551262673,0.000651
1404-10,دی 1404,سبدگردان توسعه فیروزه,کالایی,81398538197019,0.003923
