دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1402-Q1,بهار 1402,سبدگردان مفید,سهامی - اهرمی,38985321236652.0,0.004864
1402-Q1,بهار 1402,سبدگردان مفید,سهامی - شاخصی,8453194999106.0,0.001055
1402-Q1,بهار 1402,سبدگردان مفید,مختلط,4109330877854.0,0.000513
1402-Q1,بهار 1402,سبدگردان مفید,کالایی (طلا و ...),30283234315915.0,0.003778
1402-Q1,بهار 1402,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,18997377772088.0,0.00237
1402-Q1,بهار 1402,مشاور سرمایه گذاری ترنج,درآمد ثابت,130208261099914.0,0.016245
1402-Q1,بهار 1402,مشاور سرمایه گذاری ترنج,سهامی,17922216688215.0,0.002236
1402-Q1,بهار 1402,مشاور سرمایه گذاری ترنج,صندوق در صندوق,5468157357566.0,0.000682
1402-Q1,بهار 1402,مشاور سرمایه گذاری ترنج,مختلط,6635727399292.0,0.000828
1402-Q2,تابستان 1402,سایر مدیران,اختصاصی بازارگردانی,1662042967702581.0,0.198871
1402-Q2,تابستان 1402,سایر مدیران,املاک و مستغلات,1691417209948.0,0.000202
1402-Q2,تابستان 1402,سایر مدیران,بازنشستگی تکمیلی,18207980773947.0,0.002179
1402-Q2,تابستان 1402,سایر مدیران,تضمین اصل سرمایه,2839952010626.0,0.00034
1402-Q2,تابستان 1402,سایر مدیران,جسورانه,3737210873761.0,0.000447
1402-Q2,تابستان 1402,سایر مدیران,خصوصی,15673950432936.0,0.001875
1402-Q2,تابستان 1402,سایر مدیران,درآمد ثابت,4342627037298723.0,0.519615
1402-Q2,تابستان 1402,سایر مدیران,سهامی,206850985765028.0,0.024751
1402-Q2,تابستان 1402,سایر مدیران,سهامی - اهرمی,2126484302038.0,0.000254
1402-Q2,تابستان 1402,سایر مدیران,سهامی - بخشی,323493641346941.0,0.038707
1402-Q2,تابستان 1402,سایر مدیران,سهامی - شاخصی,25417500570465.0,0.003041
1402-Q2,تابستان 1402,سایر مدیران,صندوق در صندوق,3151339204698.0,0.000377
1402-Q2,تابستان 1402,سایر مدیران,مختلط,14755023537198.0,0.001766
1402-Q2,تابستان 1402,سایر مدیران,پروژه‌ای,11259568175706.0,0.001347
1402-Q2,تابستان 1402,سایر مدیران,کالایی (طلا و ...),107280260638218.0,0.012837
1402-Q2,تابستان 1402,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,4474538500766.0,0.000535
1402-Q2,تابستان 1402,سبد گردان اقتصاد بیدار,درآمد ثابت,40891945346487.0,0.004893
1402-Q2,تابستان 1402,سبد گردان اقتصاد بیدار,سهامی,5984853753554.0,0.000716
1402-Q2,تابستان 1402,سبد گردان کاریزما,اختصاصی بازارگردانی,37692428172310.0,0.00451
1402-Q2,تابستان 1402,سبد گردان کاریزما,تضمین اصل سرمایه,23417776141084.0,0.002802
1402-Q2,تابستان 1402,سبد گردان کاریزما,درآمد ثابت,318754394412428.0,0.03814
1402-Q2,تابستان 1402,سبد گردان کاریزما,سهامی,17518501960656.0,0.002096
1402-Q2,تابستان 1402,سبد گردان کاریزما,سهامی - اهرمی,97973671148058.0,0.011723
1402-Q2,تابستان 1402,سبد گردان کاریزما,سهامی - شاخصی,4279558738713.0,0.000512
1402-Q2,تابستان 1402,سبد گردان کاریزما,صندوق در صندوق,1129523405903.0,0.000135
1402-Q2,تابستان 1402,سبد گردان کاریزما,مختلط,1769232576405.0,0.000212
1402-Q2,تابستان 1402,سبد گردان کاریزما,کالایی (طلا و ...),20294368963052.0,0.002428
1402-Q2,تابستان 1402,سبدگردان آگاه,اختصاصی بازارگردانی,11919016528537.0,0.001426
1402-Q2,تابستان 1402,سبدگردان آگاه,درآمد ثابت,73925102091895.0,0.008845
1402-Q2,تابستان 1402,سبدگردان آگاه,سهامی,35060075917444.0,0.004195
1402-Q2,تابستان 1402,سبدگردان آگاه,سهامی - اهرمی,12659751911954.0,0.001515
1402-Q2,تابستان 1402,سبدگردان آگاه,سهامی - بخشی,7846681307608.0,0.000939
1402-Q2,تابستان 1402,سبدگردان آگاه,مختلط,327740267472.0,3.9e-05
1402-Q2,تابستان 1402,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,2350261578579.0,0.000281
1402-Q2,تابستان 1402,سبدگردان توسعه فیروزه,جسورانه,383772367186.0,4.6e-05
1402-Q2,تابستان 1402,سبدگردان توسعه فیروزه,خصوصی,963843150420.0,0.000115
1402-Q2,تابستان 1402,سبدگردان توسعه فیروزه,درآمد ثابت,36392012873405.0,0.004354
1402-Q2,تابستان 1402,سبدگردان توسعه فیروزه,سهامی,12454329683986.0,0.00149
1402-Q2,تابستان 1402,سبدگردان توسعه فیروزه,سهامی - شاخصی,4260599692225.0,0.00051
1402-Q2,تابستان 1402,سبدگردان فارابی,اختصاصی بازارگردانی,14562114661250.0,0.001742
1402-Q2,تابستان 1402,سبدگردان فارابی,درآمد ثابت,38645760412596.0,0.004624
1402-Q2,تابستان 1402,سبدگردان فارابی,سهامی,9945994345229.0,0.00119
1402-Q2,تابستان 1402,سبدگردان فارابی,سهامی - اهرمی,7239460303542.0,0.000866
1402-Q2,تابستان 1402,سبدگردان مفید,اختصاصی بازارگردانی,12169620054932.0,0.001456
1402-Q2,تابستان 1402,سبدگردان مفید,تضمین اصل سرمایه,5565471371152.0,0.000666
1402-Q2,تابستان 1402,سبدگردان مفید,درآمد ثابت,317731906413760.0,0.038018
1402-Q2,تابستان 1402,سبدگردان مفید,سهامی,148078162502150.0,0.017718
1402-Q2,تابستان 1402,سبدگردان مفید,سهامی - اهرمی,46685140500785.0,0.005586
1402-Q2,تابستان 1402,سبدگردان مفید,سهامی - بخشی,8258742437548.0,0.000988
1402-Q2,تابستان 1402,سبدگردان مفید,سهامی - شاخصی,7596938278312.0,0.000909
1402-Q2,تابستان 1402,سبدگردان مفید,مختلط,4007264014186.0,0.000479
1402-Q2,تابستان 1402,سبدگردان مفید,کالایی (طلا و ...),36578499980593.0,0.004377
1402-Q2,تابستان 1402,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,18332744937544.0,0.002194
1402-Q2,تابستان 1402,مشاور سرمایه گذاری ترنج,درآمد ثابت,140703533700941.0,0.016836
1402-Q2,تابستان 1402,مشاور سرمایه گذاری ترنج,سهامی,16963108104009.0,0.00203
1402-Q2,تابستان 1402,مشاور سرمایه گذاری ترنج,صندوق در صندوق,4041006631896.0,0.000484
1402-Q2,تابستان 1402,مشاور سرمایه گذاری ترنج,مختلط,6414360003532.0,0.000768
1402-Q3,پاییز 1402,سایر مدیران,اختصاصی بازارگردانی,1697107915409305.0,0.19133
1402-Q3,پاییز 1402,سایر مدیران,املاک و مستغلات,3347086027956.0,0.000377
1402-Q3,پاییز 1402,سایر مدیران,بازنشستگی تکمیلی,18620634408480.0,0.002099
1402-Q3,پاییز 1402,سایر مدیران,تضمین اصل سرمایه,4985709609717.0,0.000562
1402-Q3,پاییز 1402,سایر مدیران,جسورانه,3280142614932.0,0.00037
1402-Q3,پاییز 1402,سایر مدیران,خصوصی,15751493589526.0,0.001776
1402-Q3,پاییز 1402,سایر مدیران,درآمد ثابت,4480468219089649.0,0.505122
1402-Q3,پاییز 1402,سایر مدیران,سهامی,238863245108051.0,0.026929
1402-Q3,پاییز 1402,سایر مدیران,سهامی - اهرمی,2195630829584.0,0.000248
1402-Q3,پاییز 1402,سایر مدیران,سهامی - بخشی,327879377388334.0,0.036965
1402-Q3,پاییز 1402,سایر مدیران,سهامی - شاخصی,27610478709191.0,0.003113
1402-Q3,پاییز 1402,سایر مدیران,صندوق در صندوق,3268800984026.0,0.000369
1402-Q3,پاییز 1402,سایر مدیران,مختلط,16057112176471.0,0.00181
1402-Q3,پاییز 1402,سایر مدیران,پروژه‌ای,11257713998663.0,0.001269
1402-Q3,پاییز 1402,سایر مدیران,کالایی (طلا و ...),123937855983750.0,0.013973
1402-Q3,پاییز 1402,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,3354330303991.0,0.000378
1402-Q3,پاییز 1402,سبد گردان اقتصاد بیدار,درآمد ثابت,60420299677440.0,0.006812
1402-Q3,پاییز 1402,سبد گردان اقتصاد بیدار,سهامی,6632222805630.0,0.000748
1402-Q3,پاییز 1402,سبد گردان کاریزما,اختصاصی بازارگردانی,42033984980871.0,0.004739
1402-Q3,پاییز 1402,سبد گردان کاریزما,تضمین اصل سرمایه,20438317640637.0,0.002304
1402-Q3,پاییز 1402,سبد گردان کاریزما,درآمد ثابت,330589792516854.0,0.03727
1402-Q3,پاییز 1402,سبد گردان کاریزما,سهامی,17477314130697.0,0.00197
1402-Q3,پاییز 1402,سبد گردان کاریزما,سهامی - اهرمی,111631508963769.0,0.012585
1402-Q3,پاییز 1402,سبد گردان کاریزما,سهامی - بخشی,7687292596660.0,0.000867
1402-Q3,پاییز 1402,سبد گردان کاریزما,سهامی - شاخصی,4119807071039.0,0.000464
1402-Q3,پاییز 1402,سبد گردان کاریزما,صندوق در صندوق,1157860954069.0,0.000131
1402-Q3,پاییز 1402,سبد گردان کاریزما,مختلط,1781284076545.0,0.000201
1402-Q3,پاییز 1402,سبد گردان کاریزما,کالایی (طلا و ...),26132781568776.0,0.002946
1402-Q3,پاییز 1402,سبدگردان آگاه,اختصاصی بازارگردانی,13070497114446.0,0.001474
1402-Q3,پاییز 1402,سبدگردان آگاه,درآمد ثابت,118817787431989.0,0.013395
1402-Q3,پاییز 1402,سبدگردان آگاه,سهامی,34921356638578.0,0.003937
1402-Q3,پاییز 1402,سبدگردان آگاه,سهامی - اهرمی,14849105335036.0,0.001674
1402-Q3,پاییز 1402,سبدگردان آگاه,سهامی - بخشی,10595966419788.0,0.001195
1402-Q3,پاییز 1402,سبدگردان آگاه,مختلط,339376527653.0,3.8e-05
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,3213367275737.0,0.000362
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,جسورانه,389458409503.0,4.4e-05
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,خصوصی,996250019321.0,0.000112
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,درآمد ثابت,47792577557432.0,0.005388
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,سهامی,11153898809679.0,0.001257
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,سهامی - اهرمی,14574052874487.0,0.001643
1402-Q3,پاییز 1402,سبدگردان توسعه فیروزه,سهامی - شاخصی,2964273166294.0,0.000334
1402-Q3,پاییز 1402,سبدگردان فارابی,اختصاصی بازارگردانی,14689709531582.0,0.001656
1402-Q3,پاییز 1402,سبدگردان فارابی,درآمد ثابت,53324698958491.0,0.006012
1402-Q3,پاییز 1402,سبدگردان فارابی,سهامی,8824472432017.0,0.000995
1402-Q3,پاییز 1402,سبدگردان فارابی,سهامی - اهرمی,14025575552496.0,0.001581
1402-Q3,پاییز 1402,سبدگردان فارابی,سهامی - بخشی,1510335643171.0,0.00017
1402-Q3,پاییز 1402,سبدگردان مفید,اختصاصی بازارگردانی,13587373331871.0,0.001532
1402-Q3,پاییز 1402,سبدگردان مفید,بازنشستگی تکمیلی,5080056277375.0,0.000573
1402-Q3,پاییز 1402,سبدگردان مفید,تضمین اصل سرمایه,6515162004943.0,0.000735
1402-Q3,پاییز 1402,سبدگردان مفید,درآمد ثابت,395127982528523.0,0.044546
1402-Q3,پاییز 1402,سبدگردان مفید,سهامی,151166129208712.0,0.017042
1402-Q3,پاییز 1402,سبدگردان مفید,سهامی - اهرمی,48845203030476.0,0.005507
1402-Q3,پاییز 1402,سبدگردان مفید,سهامی - بخشی,8037980039095.0,0.000906
1402-Q3,پاییز 1402,سبدگردان مفید,سهامی - شاخصی,8072002179057.0,0.00091
1402-Q3,پاییز 1402,سبدگردان مفید,مختلط,4135853967336.0,0.000466
1402-Q3,پاییز 1402,سبدگردان مفید,کالایی (طلا و ...),48822646389547.0,0.005504
1402-Q3,پاییز 1402,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,28726704051617.0,0.003239
1402-Q3,پاییز 1402,مشاور سرمایه گذاری ترنج,درآمد ثابت,150400848586661.0,0.016956
1402-Q3,پاییز 1402,مشاور سرمایه گذاری ترنج,سهامی,17524254899370.0,0.001976
1402-Q3,پاییز 1402,مشاور سرمایه گذاری ترنج,صندوق در صندوق,3695069355879.0,0.000417
1402-Q3,پاییز 1402,مشاور سرمایه گذاری ترنج,مختلط,6195855373185.0,0.000699
1402-Q4,زمستان 1402,سایر مدیران,اختصاصی بازارگردانی,1629764881130853.0,0.188788
1402-Q4,زمستان 1402,سایر مدیران,املاک و مستغلات,20478904224785.0,0.002372
1402-Q4,زمستان 1402,سایر مدیران,بازنشستگی تکمیلی,19227258715663.0,0.002227
1402-Q4,زمستان 1402,سایر مدیران,تضمین اصل سرمایه,5961314014105.0,0.000691
1402-Q4,زمستان 1402,سایر مدیران,جسورانه,3389110150662.0,0.000393
1402-Q4,زمستان 1402,سایر مدیران,خصوصی,15514775409421.0,0.001797
1402-Q4,زمستان 1402,سایر مدیران,درآمد ثابت,4176384421750072.0,0.483782
1402-Q4,زمستان 1402,سایر مدیران,سهامی,247678876545804.0,0.028691
1402-Q4,زمستان 1402,سایر مدیران,سهامی - اهرمی,2043936370712.0,0.000237
1402-Q4,زمستان 1402,سایر مدیران,سهامی - بخشی,355155494843037.0,0.04114
1402-Q4,زمستان 1402,سایر مدیران,سهامی - شاخصی,24772644233549.0,0.00287
1402-Q4,زمستان 1402,سایر مدیران,صندوق در صندوق,3111574084216.0,0.00036
1402-Q4,زمستان 1402,سایر مدیران,مختلط,16252714106696.0,0.001883
1402-Q4,زمستان 1402,سایر مدیران,پروژه‌ای,12959144848944.0,0.001501
1402-Q4,زمستان 1402,سایر مدیران,کالایی (طلا و ...),194798172323582.0,0.022565
1402-Q4,زمستان 1402,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,2520496369533.0,0.000292
1402-Q4,زمستان 1402,سبد گردان اقتصاد بیدار,درآمد ثابت,61042384653874.0,0.007071
1402-Q4,زمستان 1402,سبد گردان اقتصاد بیدار,سهامی,7885938265918.0,0.000913
1402-Q4,زمستان 1402,سبد گردان کاریزما,اختصاصی بازارگردانی,36361525691056.0,0.004212
1402-Q4,زمستان 1402,سبد گردان کاریزما,تضمین اصل سرمایه,16472865310611.0,0.001908
1402-Q4,زمستان 1402,سبد گردان کاریزما,درآمد ثابت,220610630462303.0,0.025555
1402-Q4,زمستان 1402,سبد گردان کاریزما,سهامی,13325607502587.0,0.001544
1402-Q4,زمستان 1402,سبد گردان کاریزما,سهامی - اهرمی,117747213882466.0,0.01364
1402-Q4,زمستان 1402,سبد گردان کاریزما,سهامی - بخشی,5766018656336.0,0.000668
1402-Q4,زمستان 1402,سبد گردان کاریزما,سهامی - شاخصی,3575442645907.0,0.000414
1402-Q4,زمستان 1402,سبد گردان کاریزما,صندوق در صندوق,1293409235615.0,0.00015
1402-Q4,زمستان 1402,سبد گردان کاریزما,مختلط,1578062916072.0,0.000183
1402-Q4,زمستان 1402,سبد گردان کاریزما,کالایی (طلا و ...),45566989713393.0,0.005278
1402-Q4,زمستان 1402,سبدگردان آگاه,اختصاصی بازارگردانی,11312507036624.0,0.00131
1402-Q4,زمستان 1402,سبدگردان آگاه,درآمد ثابت,102218370489818.0,0.011841
1402-Q4,زمستان 1402,سبدگردان آگاه,سهامی,33020511755110.0,0.003825
1402-Q4,زمستان 1402,سبدگردان آگاه,سهامی - اهرمی,22957747398794.0,0.002659
1402-Q4,زمستان 1402,سبدگردان آگاه,سهامی - بخشی,12199935704466.0,0.001413
1402-Q4,زمستان 1402,سبدگردان آگاه,مختلط,337547783607.0,3.9e-05
1402-Q4,زمستان 1402,سبدگردان آگاه,کالایی (طلا و ...),24021695729692.0,0.002783
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,3736030657802.0,0.000433
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,جسورانه,393891751697.0,4.6e-05
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,خصوصی,1133337711434.0,0.000131
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,درآمد ثابت,66108868080862.0,0.007658
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,سهامی,10051972646670.0,0.001164
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,سهامی - اهرمی,25529747996063.0,0.002957
1402-Q4,زمستان 1402,سبدگردان توسعه فیروزه,سهامی - شاخصی,3157223103325.0,0.000366
1402-Q4,زمستان 1402,سبدگردان فارابی,اختصاصی بازارگردانی,13560496521302.0,0.001571
1402-Q4,زمستان 1402,سبدگردان فارابی,درآمد ثابت,59824698332253.0,0.00693
1402-Q4,زمستان 1402,سبدگردان فارابی,سهامی,8803082169546.0,0.00102
1402-Q4,زمستان 1402,سبدگردان فارابی,سهامی - اهرمی,23009590373347.0,0.002665
1402-Q4,زمستان 1402,سبدگردان فارابی,سهامی - بخشی,1636280786908.0,0.00019
1402-Q4,زمستان 1402,سبدگردان مفید,اختصاصی بازارگردانی,14726428028965.0,0.001706
1402-Q4,زمستان 1402,سبدگردان مفید,بازنشستگی تکمیلی,5840786803670.0,0.000677
1402-Q4,زمستان 1402,سبدگردان مفید,تضمین اصل سرمایه,6835106613261.0,0.000792
1402-Q4,زمستان 1402,سبدگردان مفید,درآمد ثابت,424439940562363.0,0.049166
1402-Q4,زمستان 1402,سبدگردان مفید,سهامی,148968067152287.0,0.017256
1402-Q4,زمستان 1402,سبدگردان مفید,سهامی - اهرمی,54222263110381.0,0.006281
1402-Q4,زمستان 1402,سبدگردان مفید,سهامی - بخشی,7377010166851.0,0.000855
1402-Q4,زمستان 1402,سبدگردان مفید,سهامی - شاخصی,7716004482587.0,0.000894
1402-Q4,زمستان 1402,سبدگردان مفید,مختلط,3974979508784.0,0.00046
1402-Q4,زمستان 1402,سبدگردان مفید,کالایی (طلا و ...),79883574087083.0,0.009254
1402-Q4,زمستان 1402,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,25772261234396.0,0.002985
1402-Q4,زمستان 1402,مشاور سرمایه گذاری ترنج,درآمد ثابت,141015245340063.0,0.016335
1402-Q4,زمستان 1402,مشاور سرمایه گذاری ترنج,سهامی,16484879874620.0,0.00191
1402-Q4,زمستان 1402,مشاور سرمایه گذاری ترنج,صندوق در صندوق,4334979816078.0,0.000502
1402-Q4,زمستان 1402,مشاور سرمایه گذاری ترنج,مختلط,6930864579411.0,0.000803
1403-Q1,بهار 1403,سایر مدیران,اختصاصی بازارگردانی,1570301633830332.0,0.173481
1403-Q1,بهار 1403,سایر مدیران,املاک و مستغلات,25679140336639.0,0.002837
1403-Q1,بهار 1403,سایر مدیران,بازنشستگی تکمیلی,17983600037642.0,0.001987
1403-Q1,بهار 1403,سایر مدیران,تضمین اصل سرمایه,11544471484579.0,0.001275
1403-Q1,بهار 1403,سایر مدیران,جسورانه,2934200811667.0,0.000324
1403-Q1,بهار 1403,سایر مدیران,خصوصی,15178735514000.0,0.001677
1403-Q1,بهار 1403,سایر مدیران,درآمد ثابت,4433370270409352.0,0.489783
1403-Q1,بهار 1403,سایر مدیران,سهامی,227807511715033.0,0.025167
1403-Q1,بهار 1403,سایر مدیران,سهامی - اهرمی,1357727226729.0,0.00015
1403-Q1,بهار 1403,سایر مدیران,سهامی - بخشی,321995598093560.0,0.035573
1403-Q1,بهار 1403,سایر مدیران,سهامی - شاخصی,20252084690151.0,0.002237
1403-Q1,بهار 1403,سایر مدیران,صندوق در صندوق,2975182328425.0,0.000329
1403-Q1,بهار 1403,سایر مدیران,مختلط,15672405028675.0,0.001731
1403-Q1,بهار 1403,سایر مدیران,پروژه‌ای,12958020685454.0,0.001432
1403-Q1,بهار 1403,سایر مدیران,کالایی (طلا و ...),227177176785794.0,0.025098
1403-Q1,بهار 1403,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,2112746911248.0,0.000233
1403-Q1,بهار 1403,سبد گردان اقتصاد بیدار,درآمد ثابت,94141404080520.0,0.0104
1403-Q1,بهار 1403,سبد گردان اقتصاد بیدار,سهامی,7382956189703.0,0.000816
1403-Q1,بهار 1403,سبد گردان کاریزما,اختصاصی بازارگردانی,29760224246263.0,0.003288
1403-Q1,بهار 1403,سبد گردان کاریزما,بازنشستگی تکمیلی,5235278578998.0,0.000578
1403-Q1,بهار 1403,سبد گردان کاریزما,تضمین اصل سرمایه,14542926044516.0,0.001607
1403-Q1,بهار 1403,سبد گردان کاریزما,درآمد ثابت,209431929592520.0,0.023137
1403-Q1,بهار 1403,سبد گردان کاریزما,سهامی,9799733106595.0,0.001083
1403-Q1,بهار 1403,سبد گردان کاریزما,سهامی - اهرمی,123223658100772.0,0.013613
1403-Q1,بهار 1403,سبد گردان کاریزما,سهامی - بخشی,5068361044791.0,0.00056
1403-Q1,بهار 1403,سبد گردان کاریزما,سهامی - شاخصی,2711597090345.0,0.0003
1403-Q1,بهار 1403,سبد گردان کاریزما,صندوق در صندوق,1104212418976.0,0.000122
1403-Q1,بهار 1403,سبد گردان کاریزما,مختلط,1343947761075.0,0.000148
1403-Q1,بهار 1403,سبد گردان کاریزما,کالایی (طلا و ...),52654583636236.0,0.005817
1403-Q1,بهار 1403,سبدگردان آگاه,اختصاصی بازارگردانی,15617525292200.0,0.001725
1403-Q1,بهار 1403,سبدگردان آگاه,درآمد ثابت,125002911994607.0,0.01381
1403-Q1,بهار 1403,سبدگردان آگاه,سهامی,28170396456778.0,0.003112
1403-Q1,بهار 1403,سبدگردان آگاه,سهامی - اهرمی,27843186379929.0,0.003076
1403-Q1,بهار 1403,سبدگردان آگاه,سهامی - بخشی,9820872465591.0,0.001085
1403-Q1,بهار 1403,سبدگردان آگاه,مختلط,326759925320.0,3.6e-05
1403-Q1,بهار 1403,سبدگردان آگاه,کالایی (طلا و ...),28003556790153.0,0.003094
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,3663903325155.0,0.000405
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,جسورانه,546801876570.0,6e-05
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,خصوصی,1183248116109.0,0.000131
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,درآمد ثابت,77443136740394.0,0.008556
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,سهامی,8349461443622.0,0.000922
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,سهامی - اهرمی,32864547424280.0,0.003631
1403-Q1,بهار 1403,سبدگردان توسعه فیروزه,سهامی - شاخصی,2415378994199.0,0.000267
1403-Q1,بهار 1403,سبدگردان فارابی,اختصاصی بازارگردانی,15157247492093.0,0.001675
1403-Q1,بهار 1403,سبدگردان فارابی,درآمد ثابت,79058792486932.0,0.008734
1403-Q1,بهار 1403,سبدگردان فارابی,سهامی,7473568909399.0,0.000826
1403-Q1,بهار 1403,سبدگردان فارابی,سهامی - اهرمی,32081482037712.0,0.003544
1403-Q1,بهار 1403,سبدگردان فارابی,سهامی - بخشی,1363453385492.0,0.000151
1403-Q1,بهار 1403,سبدگردان مفید,اختصاصی بازارگردانی,15501739161769.0,0.001713
1403-Q1,بهار 1403,سبدگردان مفید,بازنشستگی تکمیلی,5691946715442.0,0.000629
1403-Q1,بهار 1403,سبدگردان مفید,تضمین اصل سرمایه,4941613178646.0,0.000546
1403-Q1,بهار 1403,سبدگردان مفید,درآمد ثابت,537243261109370.0,0.059353
1403-Q1,بهار 1403,سبدگردان مفید,سهامی,132738959755736.0,0.014665
1403-Q1,بهار 1403,سبدگردان مفید,سهامی - اهرمی,53055873857369.0,0.005861
1403-Q1,بهار 1403,سبدگردان مفید,سهامی - بخشی,6559999888687.0,0.000725
1403-Q1,بهار 1403,سبدگردان مفید,سهامی - شاخصی,6798514358140.0,0.000751
1403-Q1,بهار 1403,سبدگردان مفید,مختلط,3590962016473.0,0.000397
1403-Q1,بهار 1403,سبدگردان مفید,کالایی (طلا و ...),101136194865336.0,0.011173
1403-Q1,بهار 1403,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,21916478851625.0,0.002421
1403-Q1,بهار 1403,مشاور سرمایه گذاری ترنج,درآمد ثابت,175839329857606.0,0.019426
1403-Q1,بهار 1403,مشاور سرمایه گذاری ترنج,سهامی,15156168950532.0,0.001674
1403-Q1,بهار 1403,مشاور سرمایه گذاری ترنج,صندوق در صندوق,3721311273075.0,0.000411
1403-Q1,بهار 1403,مشاور سرمایه گذاری ترنج,مختلط,5723811171437.0,0.000632
1403-Q2,تابستان 1403,سایر مدیران,اختصاصی بازارگردانی,1593212132884423.0,0.15288
1403-Q2,تابستان 1403,سایر مدیران,املاک و مستغلات,25677990140769.0,0.002464
1403-Q2,تابستان 1403,سایر مدیران,بازنشستگی تکمیلی,23420624284234.0,0.002247
1403-Q2,تابستان 1403,سایر مدیران,تضمین اصل سرمایه,16769389648614.0,0.001609
1403-Q2,تابستان 1403,سایر مدیران,جسورانه,3018618128588.0,0.00029
1403-Q2,تابستان 1403,سایر مدیران,خصوصی,15773718347313.0,0.001514
1403-Q2,تابستان 1403,سایر مدیران,درآمد ثابت,5145362536201311.0,0.493734
1403-Q2,تابستان 1403,سایر مدیران,سهامی,244969143539167.0,0.023507
1403-Q2,تابستان 1403,سایر مدیران,سهامی - اهرمی,1421406545576.0,0.000136
1403-Q2,تابستان 1403,سایر مدیران,سهامی - بخشی,315304542627428.0,0.030256
1403-Q2,تابستان 1403,سایر مدیران,سهامی - شاخصی,16872618858805.0,0.001619
1403-Q2,تابستان 1403,سایر مدیران,صندوق در صندوق,7586019675781.0,0.000728
1403-Q2,تابستان 1403,سایر مدیران,مختلط,16266060285270.0,0.001561
1403-Q2,تابستان 1403,سایر مدیران,پروژه‌ای,12956846372641.0,0.001243
1403-Q2,تابستان 1403,سایر مدیران,کالایی (طلا و ...),294454669423009.0,0.028255
1403-Q2,تابستان 1403,سبد گردان اقتصاد بیدار,اختصاصی بازارگردانی,2355356554244.0,0.000226
1403-Q2,تابستان 1403,سبد گردان اقتصاد بیدار,درآمد ثابت,128412720349382.0,0.012322
1403-Q2,تابستان 1403,سبد گردان اقتصاد بیدار,سهامی,7318663838422.0,0.000702
1403-Q2,تابستان 1403,سبد گردان اقتصاد بیدار,سهامی - اهرمی,31460775507821.0,0.003019
1403-Q2,تابستان 1403,سبد گردان کاریزما,اختصاصی بازارگردانی,29092420622116.0,0.002792
1403-Q2,تابستان 1403,سبد گردان کاریزما,بازنشستگی تکمیلی,5423958197262.0,0.00052
1403-Q2,تابستان 1403,سبد گردان کاریزما,تضمین اصل سرمایه,15499915399095.0,0.001487
1403-Q2,تابستان 1403,سبد گردان کاریزما,درآمد ثابت,222434983368706.0,0.021344
1403-Q2,تابستان 1403,سبد گردان کاریزما,سهامی,10944348771144.0,0.00105
1403-Q2,تابستان 1403,سبد گردان کاریزما,سهامی - اهرمی,126757924429999.0,0.012163
1403-Q2,تابستان 1403,سبد گردان کاریزما,سهامی - بخشی,6227464754632.0,0.000598
1403-Q2,تابستان 1403,سبد گردان کاریزما,سهامی - شاخصی,3048770282852.0,0.000293
1403-Q2,تابستان 1403,سبد گردان کاریزما,صندوق در صندوق,1590863425075.0,0.000153
1403-Q2,تابستان 1403,سبد گردان کاریزما,مختلط,1335517472362.0,0.000128
1403-Q2,تابستان 1403,سبد گردان کاریزما,کالایی (طلا و ...),65721413495183.0,0.006306
1403-Q2,تابستان 1403,سبدگردان آگاه,اختصاصی بازارگردانی,17201762753478.0,0.001651
1403-Q2,تابستان 1403,سبدگردان آگاه,درآمد ثابت,153597623220352.0,0.014739
